income_erosion_v,liquidity_momentum_v,overdraft_v,overdraft_t2,salary_drift_v,tx_freq_v,avg_balance_t2,min_balance_t2,total_out_t2,account_id,window,default
0.354509962951546,-0.05763759003249582,0,0,,0.5333332977777802,62774.22173913042,33637.1,201760.0,1787,0,1
5.0,1.514776881328351,0,0,,1.4999997500000417,66613.67333333332,30445.8,87660.0,1787,1,1
-0.9866098400349714,-0.34193132348741007,0,0,,-0.1428571224489825,26488.899999999998,24384.2,6500.0,1787,2,1
1.2475263157238143,1.5210325081063472,0,0,,1.333332888889037,40252.48571428571,30312.4,32300.0,1787,3,1
-0.10579681671863599,0.5414883182023231,0,0,,0.0,30881.174999999996,18163.2,51169.8,1801,0,0
0.8911235684694051,-0.4167478625306887,0,0,,-0.04761904535147403,20033.35,8671.0,31969.800000000003,1801,1,0
-0.46269208807079376,-0.22893028603027366,0,0,,0.04999999750000012,34347.666666666664,9669.6,64675.8,1801,2,0
-0.751323390592953,-0.2883308805727226,0,0,,-0.3939393820018369,44545.475,33405.5,71255.2,1801,3,0
0.6734106729630945,0.8711815850697109,0,0,,0.0,62592.95757575758,19932.9,230491.80000000002,1801,4,0
0.7164257503418846,-0.25047340334831913,0,0,,0.22222221399176983,33451.03333333333,15160.5,137017.80000000002,1801,5,0
0.3609575612586228,0.7712387345764905,0,0,,0.17391303591682453,44629.54814814815,14345.0,83112.8,1801,6,0
0.34622270372608016,-0.38455594356596073,0,0,,0.045454543388429844,25196.799999999996,14371.6,54413.799999999996,1801,7,0
-0.5479209019581035,0.34050165336708293,0,0,,-0.11999999520000018,40940.84545454545,19558.9,89369.8,1801,8,0
-0.024439566546526497,-0.273685759342292,0,0,,-0.10714285331632667,30541.436,5415.1,65669.8,1801,9,0
-0.09606909316675699,-0.30439456624340694,0,0,,0.21739129489603065,42049.89285714285,15101.7,108717.8,1801,10,0
-0.07287861586808969,0.07877367020806629,0,0,,-0.20689654458977433,60450.78260869564,32731.9,123205.8,1801,11,0
0.5817466966372167,0.48420570143260844,0,0,,2.6249996718750412,56036.57586206896,23795.0,177684.80000000002,1801,12,0
0.1657008363023285,0.11594236362390987,0,0,,0.045454543388429844,36247.12173913044,29250.8,32273.8,9188,0,0
-0.14219069274403526,-0.08732922048392275,0,0,,-0.08333332986111125,32481.177272727273,26867.6,28462.8,9188,1,0
0.16344274552862234,0.04003053563571704,0,0,,0.09090908677685969,35589.15,27673.1,38362.8,9188,2,0
0.19483776355888582,-0.01921312477082971,0,0,,0.04761904535147403,34219.33181818182,27067.1,32962.799999999996,9188,3,0
-0.16107405100007827,0.08578853837385995,0,0,,-0.08695651795841226,34889.671428571426,27572.1,33060.799999999996,9188,4,0
-0.14073496653984008,-0.010222545365402128,0,0,,0.045454543388429844,32133.026086956525,25298.2,32062.8,9188,5,0
0.1678783461633581,0.23313129112526554,0,0,,0.04761904535147403,32464.89999999999,26263.7,32491.8,9188,6,0
-0.14197809729716912,0.053521283496228984,0,0,,-0.045454543388429844,26327.204761904763,19516.4,25462.8,9188,7,0
0.16512086789020852,0.03474191392909183,0,0,,0.0,24989.72272727272,17182.4,38662.8,9188,8,0
-0.1411082976422316,0.08909050664244844,0,0,,-0.08333332986111125,24150.681818181823,17280.2,32662.8,9188,9,0
0.1623953528063205,-0.06802431251906367,0,0,,0.0,22175.091666666664,15529.2,38462.8,9188,10,0
-0.14256415264473452,-0.1477718766769161,0,0,,0.0,23793.6375,17666.0,38662.8,9188,11,0
0.1630254920900154,0.0312224376285356,0,0,,0.0,27919.329166666666,22233.4,38762.8,9188,12,0
-0.14821452130374654,-0.06206796968730785,0,0,,-0.11111110699588492,27074.0125,21863.5,28562.8,9188,13,0
0.01985302527050728,0.01966849254165383,0,0,,0.07999999680000013,28865.644444444453,21728.1,44862.8,9188,14,0
0.16797016635509238,0.24202454400544604,0,0,,0.0,39919.78666666667,30341.4,56525.799999999996,1843,0,0
-0.1636840418285453,-0.1271512715255565,0,0,,-0.2499999875000006,32140.9,19917.3,30725.8,1843,1,0
0.19515451508167225,0.11474739691044265,0,0,,0.3333333111111126,36822.990000000005,18327.2,67125.8,1843,2,0
-0.1420546082540365,0.040496672829332024,0,0,,-0.11764705190311459,33032.58666666666,26711.5,38925.8,1843,3,0
0.16652602973171501,0.11780605153897682,0,0,,0.0,31746.941176470587,22695.2,57425.8,1843,4,0
-0.1605632602939579,-0.04879545412091888,0,0,,-0.14999999250000037,28401.117647058825,20812.6,37125.8,1843,5,0
0.19050758198595696,-0.04889467698812809,0,0,,0.17647057785467188,29858.054999999993,21234.7,52171.8,1843,6,0
-0.17731476116257877,0.040865628728723825,0,0,,-0.10526315235457093,31393.00588235294,21112.2,45961.8,1843,7,0
0.08571222473523021,0.10043060188888492,0,0,,0.11764705190311459,30160.478947368425,20445.4,55523.8,1843,8,0
-0.037695613289633514,-0.10070379728019337,0,0,,-0.10526315235457093,27407.88823529412,15864.7,49125.799999999996,1843,9,0
0.12932524374267448,-0.01237491980254379,0,0,,0.18749998828125072,30477.04210526316,20595.4,64545.2,1843,10,0
-0.11879731136310087,-0.33463076076060594,0,0,,0.0,30858.91875,19799.1,48318.8,1843,11,0
0.0908581102142058,0.2821571587059686,0,0,,0.9999998750000157,46378.6375,34129.2,65217.2,1843,12,0
0.16624812597983443,0.05548249240607375,0,0,,0.10526315235457093,69903.40000000001,42102.2,146721.0,11013,0,0
0.19933215030852677,0.10988761870846121,0,0,,-0.20833332465277812,66228.85789473685,53013.6,100055.0,11013,1,0
-0.1667262526369402,-0.0017711560733990484,0,0,,0.09090908677685969,59671.67916666667,40227.7,125255.0,11013,2,0
-0.14254482676925556,-0.22933009445754576,0,0,,0.09999999500000024,59777.554545454565,28500.3,144140.0,11013,3,0
0.16708995630452803,0.21830197593200806,0,0,,0.0,77565.70500000003,49820.0,119755.0,11013,4,0
-0.1417255441726642,0.22618653276760398,0,0,,-0.28571427551020445,63667.06000000001,50429.5,93067.0,11013,5,0
0.16528663619797984,-0.1009903929275343,0,0,,0.3333333174603182,51922.81785714285,28601.2,126899.0,11013,6,0
-0.149448869873559,0.04017329055489937,0,0,,-0.15999999360000025,57755.576190476175,36178.6,120466.0,11013,7,0
0.17382001820584006,-0.24472380612922087,0,0,,0.3888888672839518,55524.956,33516.9,166754.0,11013,8,0
-0.1417590463994815,0.04909349874807528,0,0,,-0.30769229585798863,73516.09444444443,56379.5,98055.0,11013,9,0
0.16631978317952578,0.18918166561648322,0,0,,0.18181817355371938,70075.82692307692,47110.1,124034.0,11013,10,0
-0.14195431612028897,-0.0026056845097507464,0,0,,0.15789472853185638,58927.77272727271,37375.7,121167.0,11013,11,0
0.1659044996476231,-0.048729055754803914,0,0,,0.0,59081.721052631576,35558.2,139555.0,11013,12,0
-0.14187934183422352,0.15711028868427906,0,0,,-0.2962962853223598,62108.1947368421,41363.3,88255.0,11013,13,0
0.1681829263484079,0.1073633221033107,0,0,,0.2272727169421492,53675.25925925925,26206.4,124755.0,11013,14,0
0.16073826807966063,-0.19542997018620545,0,0,,0.18518517832647488,32236.153125,18819.1,74037.79999999999,8261,0,0
-0.1416269453580101,-0.0027133296980875955,0,0,,-0.09999999666666677,40066.31111111111,25975.2,57463.799999999996,8261,1,0
0.08934220131272554,0.23382551113822292,0,0,,0.034482757431629055,40175.31999999999,24913.7,71954.79999999999,8261,2,0
-0.08361708044299633,-0.2651860605325876,0,0,,0.0,32561.589655172407,16523.1,53538.799999999996,8261,3,0
0.11141321764187789,0.2860167993005167,0,0,,0.07407407133058995,44312.69999999998,25424.4,68454.79999999999,8261,4,0
-0.0966826803066091,0.01657513644364465,0,0,,-0.09999999666666677,34457.32592592592,20115.7,57104.799999999996,8261,5,0
0.1522965756671753,-0.17583195323757955,0,0,,0.07142856887755111,33895.503333333334,16970.6,58266.799999999996,8261,6,0
0.49744256878652005,-0.28992921117197085,0,0,,1.5454544049586905,41126.93214285713,23202.9,80777.79999999999,8261,7,0
-0.21800057635908798,1.3121380409139924,0,0,,0.8333331944444675,57919.48181818182,42707.0,58800.0,8261,8,0
-0.026407137422491858,-0.09381398235603569,0,0,,0.0,18647.25263157895,12001.2,15656.8,11265,0,0
-0.04664704556812076,-0.05315820907538284,0,0,,-0.04999999750000012,20577.731578947372,15087.4,13962.8,11265,1,0
-0.06280457828176413,-0.04366876123636723,0,0,,0.05263157617728546,21733.020000000008,13730.9,19182.800000000003,11265,2,0
-0.0983885505850424,0.10233342799632114,0,0,,-0.23999999040000036,22725.410526315787,16829.0,16482.800000000003,11265,3,0
0.0953592794828357,-0.275095791897638,0,0,,1.083333243055563,20615.732,14716.8,36722.8,11265,4,0
0.1767376408584104,0.7437158558835374,0,0,,0.9999998333333611,28439.249999999996,20436.1,31833.0,11265,5,0
0.24644069544969413,-0.22583486939297442,0,0,,0.2727272479338866,21435.457142857143,3201.5,37643.799999999996,5428,0,1
3.7895683627262637,1.7470040057894436,0,0,,0.09999999000000101,27688.481818181815,7859.6,28443.8,5428,1,1
-0.9066760999302036,-0.7582438320559874,0,0,,-0.4117646816609011,10079.519999999999,2431.9,12243.800000000001,5428,2,1
1.0842059932157615,0.07956209839547808,0,0,,0.06249999609375024,41692.91764705883,7758.3,101534.8,5428,3,1
-0.750577100310677,-0.47141873846781096,0,0,,-0.3846153698224858,38620.212499999994,19245.2,52245.8,5428,4,1
0.175480594439588,0.28485327100589775,0,0,,0.0,73063.9076923077,34338.3,204753.8,5428,5,1
4.30887822907295,0.4244664631229952,0,0,,0.7333332844444478,56865.565384615395,20770.8,131743.8,5428,6,1
-0.5345827948049268,0.8616724525612943,0,0,,-0.21052630470914185,39920.60666666667,23025.8,41143.799999999996,5428,7,1
-0.49505190019061673,-0.6480736170029329,0,0,,0.4615384260355057,21443.41052631579,9239.8,47956.8,5428,8,1
-0.5361210321903799,0.07748061907689503,0,0,,-0.35294115570934376,37570.41818181818,28653.4,59690.0,10973,0,0
-0.386241933812953,-0.28267957366885543,0,0,,-0.10526315235457093,34868.76470588235,22235.6,63359.0,10973,1,0
5.0,1.117506650939719,0,0,,1.3749998281250215,48609.74736842106,10945.5,119666.0,10973,2,0
-0.7266302754268068,-0.34398409279284436,0,0,,-0.11111109876543349,22956.125,14136.5,12290.0,10973,3,0
-0.18575280551040912,0.1619204193316336,0,0,,-0.3076922840236705,34993.24444444445,20679.5,29690.0,10973,4,0
-0.4460303806148666,-0.2570492988834039,0,0,,-0.38095236281179223,30116.73076923077,17709.3,40815.0,10973,5,0
-0.47645476304769013,-0.4830942590724115,0,0,,0.04999999750000012,40536.64761904761,18845.7,109733.0,10973,6,0
-0.41892355816006344,-0.0346953587930207,0,0,,0.0,78421.73999999999,43424.4,176635.0,10973,7,0
0.6329384147156426,0.0908117643912286,0,0,,0.05263157617728546,81240.405,43511.8,227890.0,10973,8,0
0.23277318896459215,0.3080262920511502,0,0,,-0.04999999750000012,74477.01578947369,48121.1,159083.0,10973,9,0
-0.07668735467597677,-0.1867405114967986,0,0,,0.11111110493827195,56938.47000000001,31059.3,88590.0,10973,10,0
-0.42848252656870345,-0.03407827982466018,0,0,,-0.09999999500000024,70012.67222222223,42798.0,169290.0,10973,11,0
1.478644662134226,0.388366235322659,0,0,,0.11111110493827195,72482.76,24673.1,166890.0,10973,12,0
-0.13784693743416687,0.003400904024738084,0,0,,0.0,52207.23333333333,29164.8,119590.0,10973,13,0
-0.5530312719747517,-0.39388847399847293,0,0,,-0.37931033174791956,52030.28333333333,26516.4,107690.0,10973,14,0
-0.178104319248655,0.5304643931282772,0,0,,-0.07142856632653098,71154.98461538462,49997.2,65043.799999999996,4894,0,0
0.14626420145059277,0.08802077840062847,0,0,,-0.17647057785467188,46492.41428571428,21448.1,54792.799999999996,4894,1,0
-0.08604984873644114,-0.1702609264802688,0,0,,-0.10526315235457093,42731.18235294118,24196.0,73943.8,4894,2,0
0.1696551661465315,0.2344900926501924,0,0,,0.5833332847222263,51499.54210526316,25875.0,109243.79999999999,4894,3,0
-0.14438426813747807,-0.05739473323352229,0,0,,-0.14285713265306196,41717.258333333324,20269.6,56929.2,4894,4,0
0.16596314497796588,-0.03499002626274343,0,0,,0.16666665277777895,44257.40000000001,23174.9,102043.8,4894,5,0
-0.1427763998424548,0.11101647012154293,0,0,,-0.36842103324099823,45862.11666666667,36175.5,50143.799999999996,4894,6,0
0.16625025199883273,-0.23697159927093736,0,0,,1.1111109876543348,41279.42105263159,19584.4,121041.8,4894,7,0
1.9333258028400797,1.4927724103099884,0,0,,1.249999687500078,54099.455555555556,40555.1,63100.0,4894,8,0
-0.14057686867525873,0.04831504201204161,0,0,,-0.05882352595155729,46843.1375,39137.1,42889.8,10364,0,0
0.08669474942629544,0.10950731931353955,0,0,,-0.055555552469135974,44684.217647058824,37164.5,44109.8,10364,1,0
-0.0802843566765465,-0.09831696060878894,0,0,,-0.21739129489603065,40273.927777777775,29018.0,31949.800000000003,10364,2,0
0.1699370409195234,0.06972378577301334,0,0,,0.5333332977777802,44665.28260869565,28880.6,57749.8,10364,3,0
-0.1773613938922797,0.11701066881485607,0,0,,-0.06249999609375024,41754.03333333333,31971.4,48195.2,10364,4,0
0.017761819726739906,0.11469090418067933,0,0,,0.06666666222222252,37380.15625,23943.1,38589.8,10364,5,0
0.025209508144869802,0.0938897927181171,0,0,,-0.34782607183364905,33534.09999999999,23078.5,34629.799999999996,10364,6,0
0.1661125926970437,0.06112231923527172,0,0,,0.4374999726562517,30655.830434782616,14507.3,63529.799999999996,10364,7,0
0.16480851063391475,-0.030016087119577668,0,0,,-0.11111110493827195,28890.00625,21525.6,33489.8,10364,8,0
-0.14206766256466857,-0.08009677897616162,0,0,,0.12499999218750048,29784.005555555555,19136.0,61749.799999999996,10364,9,0
-0.14308199772519048,-0.05621116031980949,0,0,,-0.333333319444445,32377.325000000004,24419.7,31029.8,10364,10,0
0.16510921168557985,-0.052838670158291225,0,0,,0.4117646816609011,34305.6875,20790.1,63009.799999999996,10364,11,0
-0.14177009282660835,-0.001084361684234892,0,0,,0.0,36219.47647058824,29854.8,33667.8,10364,12,0
0.06669725440167903,0.112134395240416,0,0,,0.8888887901234679,36258.79411764706,24950.4,60735.2,10364,13,0
2.0750657344914343,2.906174909960189,0,0,,3.499998250000875,32602.888888888894,19793.0,15100.0,10364,14,0
0.19931029042605403,0.19809089993195633,0,0,,-0.06666666222222252,79871.52857142859,56074.4,113943.80000000002,5270,0,0
-0.16546463009424128,-0.23619719322076907,0,0,,0.15384614201183525,66665.66666666667,36936.5,137116.80000000002,5270,1,0
-0.1475684461651765,0.406322757216868,0,0,,-0.4583333142361119,87281.25384615386,51610.3,106443.79999999999,5270,2,0
0.1714026796404144,-0.2652991409048529,0,0,,0.5999999600000027,62063.458333333336,26469.8,172233.8,5270,3,0
-0.14849475822333985,0.2794319119351511,0,0,,-0.06249999609375024,84474.45999999999,51367.5,126292.8,5270,4,0
0.17740922728662686,-0.008869455382916681,0,0,,-0.15789472853185638,66024.975,23796.3,145192.8,5270,5,0
-0.15247276711600388,0.051749595465917106,0,0,,-0.20833332465277812,66615.82105263155,37845.5,107794.79999999999,5270,6,0
0.17809126618148946,-0.24481024341492408,0,0,,0.4999999687500019,63338.1,28226.0,180670.8,5270,7,0
-0.14152965406409987,0.31914098724950085,0,0,,-0.23809522675737013,83870.44375,51088.6,111743.79999999999,5270,8,0
0.16661261517287143,-0.1487828589486797,0,0,,0.9090908264462886,63579.590476190475,31251.7,165092.80000000002,5270,9,0
0.49385122145453786,0.7879676619857865,0,0,,1.199999760000048,74692.56363636363,37185.0,128100.0,5270,10,0
-0.5446051186859554,-0.7752176581722787,1,4,,-0.3888888672839518,7550.436363636364,-3921.6,34367.7,6034,0,1
-0.019576541143420445,0.22850291888075808,3,3,,0.19999998666666757,33589.98888888889,-1321.7,120786.8,6034,1,1
-0.19272798685652845,-0.4186955634262491,0,0,,-0.28571427210884415,27342.213333333337,4107.7,74047.0,6034,2,1
0.23646256603157473,0.08244419818390733,0,0,,0.3124999804687512,47035.961904761905,15197.8,107990.0,6034,3,1
-0.4618050121938928,-0.10559201111353357,0,0,,-0.1999999900000005,43453.475,24649.3,92216.0,6034,4,1
0.9454721631967331,0.15864108070504393,0,0,,0.5384614970414233,48583.505000000005,8931.0,95283.0,6034,5,1
0.7189215651200724,2.2461192951147115,0,0,,-0.34999998250000086,41931.45384615385,16818.7,62990.0,6034,6,1
1.619931693573801,0.23424750701350955,0,0,,0.8181817438016598,12917.41,2666.9,46590.0,6034,7,1
-0.6702745618972192,-0.43362822402338236,0,0,,-0.21428569897959293,10465.818181818182,2276.6,32018.0,6034,8,1
0.36885565870778964,0.19675126282350044,0,0,,0.16666665277777895,18478.707142857143,1033.1,42072.0,6034,9,1
1.6525194880628025,-0.2984081582300552,0,0,,-0.07692307100591762,15440.724999999999,8643.8,31985.0,6034,10,1
-0.8204658856049452,-0.4291385635992855,0,0,,0.08333332638888948,22008.130769230767,1666.6,32890.0,6034,11,1
-0.25328045795679516,-0.2710394727519175,0,0,,-0.19999998666666757,38552.49166666666,17964.7,46790.0,6034,12,1
3.996776240182045,2.6513722229527423,0,0,,0.3636363305785154,52886.939999999995,13336.2,97577.0,6034,13,1
-0.7936883888927346,-0.7528820565850364,0,0,,-0.5769230547337286,14484.127272727272,10982.0,4290.0,6034,14,1
0.21995551800311164,0.18676599502626298,0,0,,0.18181817355371938,101757.84230769232,52494.6,336219.0,6701,0,0
0.8749777737269776,0.33816197015970373,0,0,,0.2222222098765439,85743.81363636364,31313.9,234590.0,6701,1,0
-0.6428175826478821,-0.29875957197308434,0,0,,-0.47058822145328766,64075.811111111114,34430.4,173971.0,6701,2,0
5.0,1.7731684503375966,0,0,,1.8333331805555684,91374.95294117648,46708.3,317139.0,6701,3,0
-0.6281644957607089,-0.4239461272847814,0,0,,0.09090908264462885,32949.65833333335,17126.9,19702.0,6701,4,0
2.3413317825339535,0.5104599719373338,0,0,,-0.21428569897959293,57198.91818181818,17375.1,57506.0,6701,5,0
-0.826890676156241,-0.33585260332375194,0,0,,-0.3333333174603182,37868.54285714286,4840.1,79859.0,6701,6,0
0.06821456128514293,-0.1768240315170371,0,0,,0.23529410380622917,57018.28095238095,18705.5,138484.0,6701,7,0
0.043636826619949845,0.17634055452237654,0,0,,0.0,69266.21176470589,24717.5,191210.0,6701,8,0
0.44392735032595004,1.6413921829531768,0,0,,0.3076922840236705,58882.788235294116,7104.7,139997.0,6701,9,0
1.264483275831604,0.27952037123303397,0,0,,-0.23529410380622917,22292.330769230768,1455.2,23571.0,6701,10,0
-0.1374978715187805,-0.6208359043419068,0,0,,0.0,17422.41176470588,1528.0,64759.0,6701,11,0
-0.3924401933200893,0.3959620711054382,0,0,,-0.14999999250000037,45949.529411764706,27562.0,95190.0,6701,12,0
-0.2239282435427225,-0.35956869570202465,0,0,,0.99999990000001,32916.030000000006,4092.6,101088.0,6701,13,0
0.06755466980035418,-0.039425742223555965,0,0,,-0.11111110493827195,32349.35,16241.1,47169.0,2705,0,0
0.03665701456149652,0.1103323332639159,0,0,,0.12499999218750048,33677.09444444444,12072.7,62861.0,2705,1,0
-0.054319604481259415,-0.07189824603593302,0,0,,-0.1999999900000005,30330.64375,11955.7,47938.0,2705,2,0
0.2171550340318147,0.06620433002659395,0,0,,0.3333333111111126,32680.3,12551.9,68716.0,2705,3,0
-0.16217314220620088,-0.0012529386219874913,0,0,,-0.06249999609375024,30651.066666666662,13994.4,32469.0,2705,4,0
0.21202854037663899,0.15177441342550255,0,0,,0.0,30689.51875,17056.9,60646.0,2705,5,0
-0.14104635428676224,0.07044082862536452,0,0,,-0.11111110493827195,26645.425000000003,10235.8,45269.0,2705,6,0
0.2123888241597125,-0.02103633902944704,0,0,,0.0,24892.011111111115,10947.7,50069.0,2705,7,0
-0.0774937108955994,-0.12395196479794011,0,0,,0.12499999218750048,25426.899999999998,14716.7,48504.0,2705,8,0
0.13792975436430535,0.12233441443406955,0,0,,0.0,29024.550000000003,14521.0,45714.0,2705,9,0
-0.1784036763130697,0.11765698061281335,0,0,,-0.11111110493827195,25860.875,14172.5,36569.0,2705,10,0
0.24138047087962472,-0.4946628029709946,0,0,,0.4999999583333368,23138.472222222223,10060.7,61012.0,2705,11,0
0.2685498224129898,0.9634582649881835,0,0,,0.7142856122449125,45788.18333333333,34578.2,46400.0,2705,12,0
0.7742401040573934,-0.11605569173190708,0,0,,0.24999998437500096,49059.44499999999,21870.3,89596.0,7123,0,0
-0.5570328272877246,-0.15315115960400508,0,0,,-0.3043478128544429,55500.606250000004,31335.6,83962.0,7123,1,0
-0.33068187916463393,-0.18141477952987228,0,0,,-0.30303029384756686,65537.79565217391,39808.0,199382.0,7123,2,0
1.2499553239995402,0.17065568577065116,0,0,,0.49999997727272827,80062.27575757577,42404.0,249443.0,7123,3,0
-0.08732264814032299,0.10184937805572077,0,0,,0.46666663555555765,68390.96818181816,37588.5,122443.0,7123,4,0
4.167170298224615,2.0908673819805523,0,0,,1.99999960000008,62069.253333333334,25441.9,103067.0,7123,5,0
-0.06833180889119501,-0.15601920914951198,0,0,,0.12499999218750048,41441.77777777778,24113.8,67009.8,10320,0,0
0.1681131822255835,0.4276936009535597,0,0,,-0.05882352595155729,49102.75,23981.7,86847.79999999999,10320,1,0
-0.15570002697431132,-0.03157593421005833,0,0,,-0.055555552469135974,34393.05882352941,24993.5,57750.8,10320,2,0
0.18348900347884475,0.04141142248114784,0,0,,0.0,35514.46111111111,20685.8,82523.8,10320,3,0
-0.18558217126308793,-0.05830201353575222,0,0,,0.12499999218750048,34102.23888888889,22903.7,70285.8,10320,4,0
0.22752295451701657,-0.07918729384624373,0,0,,0.06666666222222252,36213.5625,20501.7,81485.79999999999,10320,5,0
-0.1679691358859256,0.09774034330967121,0,0,,-0.2499999875000006,39327.82666666666,29969.1,65285.799999999996,10320,6,0
0.20206264811378827,0.01844157920773939,0,0,,0.24999998437500096,35826.16499999999,22246.0,83185.8,10320,7,0
-0.1421022421037526,-0.012131064633750802,0,0,,-0.05882352595155729,35177.4375,24627.2,57849.799999999996,10320,8,0
0.05330978009351329,-0.031539919624375884,0,0,,0.06249999609375024,35609.41764705883,21921.0,78849.79999999999,10320,9,0
-0.15789949271075956,0.05271269800850701,0,0,,-0.3043478128544429,36769.1125,21690.8,76999.2,10320,10,0
0.31282750562132544,-0.16107850283413971,0,0,,0.5333332977777802,34927.965217391305,21618.4,98221.8,10320,11,0
-0.16596610270293272,0.2201560080625937,0,0,,-0.1666666574074079,41634.36666666666,32484.0,57585.799999999996,10320,12,0
0.1307182073190804,-0.18366774611346914,0,0,,0.0,34122.16666666667,20707.2,72201.8,10320,13,0
-0.11622314384219408,0.09921483871455493,0,0,,-0.14285713605442207,41799.36111111111,21046.5,81648.79999999999,10320,14,0
-0.07459002145464119,-0.07761503888565639,0,0,,0.08333332986111125,31484.42307692307,18697.8,65521.8,9034,0,0
0.7380327543436946,0.1340194583210219,0,0,,0.09090908677685969,34133.7125,21341.0,65421.8,9034,1,0
-0.33018013119721745,-0.03682311991981216,0,0,,-0.15384614792899431,30099.75909090909,19722.3,45427.799999999996,9034,2,0
-0.13957604060099152,-0.2452709913571912,0,0,,0.36842103324099823,31250.500000000004,20475.4,71242.8,9034,3,0
0.1274353110748339,0.3816734554605158,0,0,,0.8999999100000091,41406.25263157895,24134.8,84695.6,9034,4,0
0.2014513819947998,-0.12062907159043569,0,0,,0.045454543388429844,25624.11739130435,15600.8,21748.800000000003,9236,0,0
-0.2300894878201339,0.1856443824333424,0,0,,0.0,29139.14545454546,23032.3,20548.800000000003,9236,1,0
0.14496309734826637,-0.03824280417724139,0,0,,-0.11999999520000018,24576.63181818182,17727.3,16588.800000000003,9236,2,0
-0.018143895431368802,-0.13790348966230426,0,0,,1.083333243055563,25553.884000000005,15012.7,35218.2,9236,3,0
1.5473888282111117,1.9629706448790842,0,0,,2.9999990000003334,29641.55833333333,16535.8,21300.0,9236,4,0
0.09690379412395504,0.30252275165229076,0,0,,-0.19999998666666757,26632.49166666667,10103.9,30443.8,10266,0,1
-0.5128304390337621,-0.6120464291371334,0,0,,-0.11764705190311459,20446.853333333333,7016.1,29643.8,10266,1,1
-0.2414766690211935,0.5423121741983806,0,0,,-0.2272727169421492,52704.38235294117,26396.7,72743.79999999999,10266,2,1
0.23802041291935847,0.020735419753742147,0,0,,0.09999999500000024,34172.318181818184,3960.8,93543.80000000002,10266,3,1
1.230435826276794,0.5494200487379725,0,0,,0.24999998437500096,33478.135,6053.3,67844.8,10266,4,1
-0.7223479123089634,-0.5529924066414381,0,0,,-0.333333319444445,21606.88125,5860.3,36743.8,10266,5,1
5.0,2.8070285728077025,-5,0,,0.3333333148148158,48336.720833333326,17178.4,100944.4,10266,6,1
-0.8184698054912577,-0.7705402909052349,5,5,,0.4999999583333368,12696.705555555556,-2316.6,45462.4,10266,7,1
0.8570132623210174,0.09318254507625508,0,0,,0.33333329629630043,55333.05000000001,36309.2,88200.0,10266,8,1
0.6744543142794818,2.299317392398297,0,0,,3.499998250000875,50616.477777777785,26688.1,45000.0,10266,9,1
0.16434041077474051,0.012903615726408803,0,0,,0.0,33716.129411764705,19576.9,51077.8,2,0,0
-0.14161006550467065,0.07316059057587565,0,0,,-0.10526315235457093,33286.61176470588,14015.9,61893.8,2,1,0
0.15285537636597668,0.07800896011485565,0,0,,-0.04999999750000012,31017.36315789473,15767.1,54467.8,2,2,0
-0.1309413962262718,-0.10784600614298405,0,0,,0.24999998437500096,28772.825,13148.8,50941.8,2,3,0
0.16336312060880306,0.031510185347222476,0,0,,-0.11111110493827195,32250.962499999994,18464.3,53927.2,2,4,0
-0.14215828024652272,0.04327780271997992,0,0,,0.0,31265.772222222222,18454.0,54582.799999999996,2,5,0
0.16667649293545642,0.09057083210293149,0,0,,-0.05263157617728546,29968.788888888885,13027.4,62841.799999999996,2,6,0
-0.14245748858016566,-0.09358474581111767,0,0,,0.0,27479.910526315787,12772.7,47741.799999999996,2,7,0
0.16363600707676368,-0.06138211453280965,0,0,,-0.13636363016528952,30317.13157894737,16858.9,53871.799999999996,2,8,0
-0.14105538874677231,-0.2746191364717995,0,0,,1.4444442839506353,32299.759090909094,10508.0,95972.8,2,9,0
1.8439729335178754,1.4559889135522024,0,0,,1.249999687500078,44528.0,34285.5,51000.0,2,10,0
0.16438759390481214,0.012848145868312753,0,0,,0.0,34704.73529411765,20565.8,51077.8,7401,0,0
